Target_Role,Job Title,Company,Job URL,Required_Degree,Extracted_Skills
Tech Lead,Associate Tech Lead,Octave (John Keells Group),https://topjobs.lk/sl-jobs/tech-lead-352105,BSc (Hons) in Software Engineering,"['Microservices', 'System Design', 'Leadership', 'Architecture', 'CI/CD']"
Tech Lead,Tech Lead Analyst,John Keells IT,https://rooster.jobs/sl-jobs/tech-lead-140771,BSc (Hons) in Software Engineering,"['Scrum', 'Code Review', 'Microservices', 'Java']"
Tech Lead,Tech Lead Analyst,Dialog Axiata,https://topjobs.lk/sl-jobs/tech-lead-720254,BSc (Hons) in Computer Science,"['Stakeholder Management', 'TypeScript', 'Microservices', 'CI/CD', 'Architecture', 'Mentoring', 'Scrum', 'Agile']"
Tech Lead,Associate Tech Lead,Creative Software,https://linkedin.com/jobs/sl-jobs/tech-lead-546230,Master's in Business Administration (MBA),"['Microservices', 'Architecture', 'Java', 'Leadership', 'System Design']"
Tech Lead,Tech Lead Consultant,MillenniumIT ESP,https://linkedin.com/jobs/sl-jobs/tech-lead-341220,Not Specified / Equivalent Experience,"['Leadership', 'CI/CD', 'Java', 'Microservices', 'Architecture', 'Python', 'System Design', 'Code Review']"
Tech Lead,Principal Tech Lead Developer,HCL Tech Sri Lanka,https://topjobs.lk/sl-jobs/tech-lead-514626,BSc (Hons) in Software Engineering,"['CI/CD', 'Python', 'Leadership', 'TypeScript', 'Code Review', 'Java']"
Tech Lead,Associate Tech Lead,Zone24x7,https://linkedin.com/jobs/sl-jobs/tech-lead-834876,BSc (Hons) in Software Engineering,"['Leadership', 'Architecture', 'Scrum', 'Python', 'Mentoring', 'Agile', 'Microservices', 'Stakeholder Management']"
Tech Lead,Associate Tech Lead,LSEG,https://topjobs.lk/sl-jobs/tech-lead-391462,Not Specified / Equivalent Experience,"['Scrum', 'Java', 'Code Review', 'System Design']"
Tech Lead,Tech Lead,Mitra Innovation,https://rooster.jobs/sl-jobs/tech-lead-186571,BSc (Hons) in Computer Science,"['TypeScript', 'Python', 'Agile', 'Code Review']"
Tech Lead,Tech Lead Analyst,Creative Software,https://topjobs.lk/sl-jobs/tech-lead-169564,BSc (Hons) in Computer Science,"['Stakeholder Management', 'Microservices', 'Java', 'Scrum', 'Agile', 'System Design']"
Tech Lead,Lead Tech Lead Engineer,Pearson Lanka,https://topjobs.lk/sl-jobs/tech-lead-164914,BSc (Hons) in Computer Science,"['Code Review', 'Scrum', 'System Design', 'Mentoring']"
Tech Lead,Principal Tech Lead Developer,Sampath Bank,https://topjobs.lk/sl-jobs/tech-lead-144948,BSc (Hons) in Computer Science,"['Architecture', 'Microservices', 'Python', 'TypeScript', 'Mentoring']"
Tech Lead,Tech Lead Analyst,99x,https://linkedin.com/jobs/sl-jobs/tech-lead-207904,BSc (Hons) in Computer Science,"['Microservices', 'Stakeholder Management', 'Agile', 'TypeScript', 'System Design']"
Tech Lead,Senior Tech Lead Specialist,Zone24x7,https://topjobs.lk/sl-jobs/tech-lead-133315,Master's in Business Administration (MBA),"['Java', 'Stakeholder Management', 'System Design', 'Code Review', 'Microservices', 'Mentoring']"
Tech Lead,Tech Lead Consultant,LSEG,https://topjobs.lk/sl-jobs/tech-lead-406448,Master's in Business Administration (MBA),"['Stakeholder Management', 'TypeScript', 'Leadership', 'Microservices', 'Architecture', 'Python', 'CI/CD']"
Product Manager,Senior Product Manager Specialist,IFS,https://topjobs.lk/sl-jobs/product-manager-323845,BSc (Hons) in Computer Science,"['Stakeholder Management', 'User Stories', 'Jira', 'Data Analytics']"
Product Manager,Lead Product Manager Engineer,John Keells IT,https://topjobs.lk/sl-jobs/product-manager-667107,BSc (Hons) in Computer Science,"['User Stories', 'UI UX Design', 'Data Analytics', 'A/B Testing', 'Agile']"
Product Manager,Junior Product Manager Associate,Pearson Lanka,https://linkedin.com/jobs/sl-jobs/product-manager-603773,BSc in Business Information Systems (BIS),"['Market Research', 'Stakeholder Management', 'A/B Testing', 'Roadmap Planning']"
Product Manager,Product Manager Analyst,Commercial Bank,https://linkedin.com/jobs/sl-jobs/product-manager-691503,Master's in Business Administration (MBA),"['Jira', 'Roadmap Planning', 'Scrum', 'A/B Testing', 'Product Strategy', 'User Stories', 'Stakeholder Management']"
Product Manager,Principal Product Manager Developer,Commercial Bank,https://topjobs.lk/sl-jobs/product-manager-359619,Master's in Business Administration (MBA),"['Market Research', 'Jira', 'Stakeholder Management', 'Data Analytics', 'Agile']"
Product Manager,Lead Product Manager Engineer,Virtusa,https://linkedin.com/jobs/sl-jobs/product-manager-504804,Master's in Business Administration (MBA),"['Product Strategy', 'A/B Testing', 'Market Research', 'Jira', 'Agile', 'UI UX Design']"
Product Manager,Product Manager,99x,https://rooster.jobs/sl-jobs/product-manager-961247,BSc in Business Information Systems (BIS),"['Stakeholder Management', 'Data Analytics', 'Product Strategy', 'Roadmap Planning']"
Product Manager,Product Manager Analyst,Dialog Axiata,https://linkedin.com/jobs/sl-jobs/product-manager-463434,BSc in Business Information Systems (BIS),"['Data Analytics', 'Scrum', 'Stakeholder Management', 'Product Strategy', 'Agile', 'Roadmap Planning', 'UI UX Design', 'A/B Testing']"
Product Manager,Junior Product Manager Associate,Mitra Innovation,https://linkedin.com/jobs/sl-jobs/product-manager-482349,BSc (Hons) in Computer Science,"['Market Research', 'A/B Testing', 'Agile', 'UI UX Design', 'Product Strategy', 'Data Analytics']"
Product Manager,Associate Product Manager,Brandix,https://topjobs.lk/sl-jobs/product-manager-615317,BSc (Hons) in Computer Science,"['Jira', 'A/B Testing', 'User Stories', 'Market Research', 'Scrum']"
Product Manager,Product Manager Consultant,Brandix,https://linkedin.com/jobs/sl-jobs/product-manager-324531,Master's in Business Administration (MBA),"['Product Strategy', 'Jira', 'Agile', 'Scrum', 'Data Analytics', 'Market Research', 'A/B Testing']"
Product Manager,Junior Product Manager Associate,CodeGen,https://rooster.jobs/sl-jobs/product-manager-879291,BSc (Hons) in Computer Science,"['Market Research', 'Product Strategy', 'Data Analytics', 'Roadmap Planning', 'UI UX Design', 'Stakeholder Management', 'Scrum', 'User Stories']"
Product Manager,Product Manager,MillenniumIT ESP,https://rooster.jobs/sl-jobs/product-manager-996761,Not Specified / Equivalent Experience,"['Roadmap Planning', 'Data Analytics', 'Jira', 'Scrum', 'Agile', 'Stakeholder Management', 'UI UX Design', 'A/B Testing']"
Product Manager,Principal Product Manager Developer,HNB,https://linkedin.com/jobs/sl-jobs/product-manager-962723,BSc in Business Information Systems (BIS),"['Data Analytics', 'Roadmap Planning', 'A/B Testing', 'UI UX Design', 'Stakeholder Management', 'Product Strategy', 'Market Research', 'Jira']"
Product Manager,Product Manager Analyst,Commercial Bank,https://linkedin.com/jobs/sl-jobs/product-manager-228116,BSc (Hons) in Computer Science,"['Scrum', 'Agile', 'Roadmap Planning', 'Data Analytics', 'User Stories', 'Stakeholder Management', 'UI UX Design', 'Market Research']"
Product Manager,Senior Product Manager Specialist,WSO2,https://topjobs.lk/sl-jobs/product-manager-851242,BSc (Hons) in Computer Science,"['UI UX Design', 'Stakeholder Management', 'Data Analytics', 'Scrum']"
Product Manager,Principal Product Manager Developer,HCL Tech Sri Lanka,https://linkedin.com/jobs/sl-jobs/product-manager-606253,BSc (Hons) in Computer Science,"['User Stories', 'Product Strategy', 'Jira', 'Scrum']"
Product Manager,Junior Product Manager Associate,LSEG,https://topjobs.lk/sl-jobs/product-manager-662105,Master's in Business Administration (MBA),"['A/B Testing', 'Roadmap Planning', 'Data Analytics', 'Agile', 'Product Strategy']"
Product Manager,Associate Product Manager,Zone24x7,https://topjobs.lk/sl-jobs/product-manager-441648,BSc in Business Information Systems (BIS),"['Roadmap Planning', 'A/B Testing', 'Product Strategy', 'Scrum']"
Product Manager,Junior Product Manager Associate,Pearson Lanka,https://rooster.jobs/sl-jobs/product-manager-348296,Not Specified / Equivalent Experience,"['Roadmap Planning', 'Jira', 'Data Analytics', 'User Stories', 'UI UX Design', 'Agile', 'Product Strategy']"
Product Manager,Associate Product Manager,Sysco LABS,https://linkedin.com/jobs/sl-jobs/product-manager-959851,Master's in Business Administration (MBA),"['Market Research', 'Stakeholder Management', 'Scrum', 'User Stories', 'A/B Testing', 'Data Analytics', 'Product Strategy']"
Product Manager,Product Manager Analyst,IFS,https://topjobs.lk/sl-jobs/product-manager-217307,Master's in Business Administration (MBA),"['Stakeholder Management', 'Agile', 'Jira', 'Roadmap Planning', 'Product Strategy', 'Market Research', 'Scrum']"
Product Manager,Principal Product Manager Developer,Virtusa,https://rooster.jobs/sl-jobs/product-manager-270069,Master's in Business Administration (MBA),"['Scrum', 'UI UX Design', 'Stakeholder Management', 'Data Analytics', 'User Stories']"
Product Manager,Product Manager Analyst,SLT-Mobitel,https://topjobs.lk/sl-jobs/product-manager-583774,BSc (Hons) in Computer Science,"['Market Research', 'Product Strategy', 'Stakeholder Management', 'Scrum']"
Product Manager,Product Manager Analyst,Zone24x7,https://topjobs.lk/sl-jobs/product-manager-369897,BSc in Business Information Systems (BIS),"['Product Strategy', 'User Stories', 'A/B Testing', 'Roadmap Planning', 'Market Research', 'Data Analytics']"
Product Manager,Product Manager,HCL Tech Sri Lanka,https://topjobs.lk/sl-jobs/product-manager-895009,Master's in Business Administration (MBA),"['User Stories', 'Jira', 'UI UX Design', 'Product Strategy', 'Data Analytics', 'Roadmap Planning', 'Stakeholder Management']"
Product Manager,Senior Product Manager Specialist,Axiata Digital Labs,https://linkedin.com/jobs/sl-jobs/product-manager-981168,BSc in Business Information Systems (BIS),"['A/B Testing', 'Agile', 'Stakeholder Management', 'Scrum', 'Market Research', 'Product Strategy']"
Product Manager,Lead Product Manager Engineer,HNB,https://rooster.jobs/sl-jobs/product-manager-497584,Master's in Business Administration (MBA),"['Agile', 'User Stories', 'Product Strategy', 'Scrum']"
Product Manager,Product Manager,99x,https://topjobs.lk/sl-jobs/product-manager-990672,Master's in Business Administration (MBA),"['Jira', 'A/B Testing', 'Market Research', 'Data Analytics']"
Product Manager,Lead Product Manager Engineer,HCL Tech Sri Lanka,https://topjobs.lk/sl-jobs/product-manager-357985,BSc in Business Information Systems (BIS),"['Data Analytics', 'Scrum', 'UI UX Design', 'Stakeholder Management', 'A/B Testing', 'Market Research', 'Agile']"
Product Manager,Associate Product Manager,LSEG,https://topjobs.lk/sl-jobs/product-manager-531326,Master's in Business Administration (MBA),"['Scrum', 'Stakeholder Management', 'Jira', 'Data Analytics', 'User Stories']"
Product Manager,Senior Product Manager Specialist,Dialog Axiata,https://linkedin.com/jobs/sl-jobs/product-manager-813903,BSc (Hons) in Computer Science,"['Roadmap Planning', 'Data Analytics', 'UI UX Design', 'User Stories', 'Stakeholder Management', 'Product Strategy', 'Scrum']"
Product Manager,Product Manager Analyst,Mitra Innovation,https://rooster.jobs/sl-jobs/product-manager-814904,BSc (Hons) in Computer Science,"['Product Strategy', 'Jira', 'User Stories', 'Roadmap Planning', 'UI UX Design', 'Agile', 'Data Analytics']"
Product Manager,Associate Product Manager,Zone24x7,https://topjobs.lk/sl-jobs/product-manager-961119,Master's in Business Administration (MBA),"['Jira', 'Stakeholder Management', 'Market Research', 'UI UX Design', 'Agile', 'Product Strategy', 'User Stories']"
Product Manager,Junior Product Manager Associate,Octave (John Keells Group),https://topjobs.lk/sl-jobs/product-manager-518095,Master's in Business Administration (MBA),"['Scrum', 'A/B Testing', 'Product Strategy', 'UI UX Design', 'Jira', 'Market Research', 'User Stories']"
Product Manager,Enterprise Product Manager Architect,SLT-Mobitel,https://topjobs.lk/sl-jobs/product-manager-981787,BSc in Business Information Systems (BIS),"['A/B Testing', 'Market Research', 'Roadmap Planning', 'User Stories']"
Product Manager,Senior Product Manager Specialist,WSO2,https://linkedin.com/jobs/sl-jobs/product-manager-909114,BSc (Hons) in Computer Science,"['Agile', 'A/B Testing', 'Jira', 'Stakeholder Management', 'UI UX Design', 'Roadmap Planning', 'Product Strategy']"
Product Manager,Product Manager,Pearson Lanka,https://rooster.jobs/sl-jobs/product-manager-510487,BSc in Business Information Systems (BIS),"['Agile', 'Scrum', 'Jira', 'A/B Testing', 'Stakeholder Management', 'Product Strategy', 'User Stories']"
Business Analyst,Associate Business Analyst,Commercial Bank,https://rooster.jobs/sl-jobs/business-analyst-108066,Master's in Business Administration (MBA),"['Requirements Gathering', 'Agile', 'BPMN', 'UML', 'Jira', 'SQL']"
Business Analyst,Lead Business Analyst Engineer,MillenniumIT ESP,https://topjobs.lk/sl-jobs/business-analyst-784415,BSc in Business Information Systems (BIS),"['BPMN', 'Jira', 'Data Analysis', 'Stakeholder Management', 'UML', 'Documentation', 'Requirements Gathering', 'SQL']"
Business Analyst,Business Analyst,IFS,https://topjobs.lk/sl-jobs/business-analyst-246239,BSc in Information Technology,"['Jira', 'Agile', 'BPMN', 'SQL']"
Business Analyst,Business Analyst,Mitra Innovation,https://linkedin.com/jobs/sl-jobs/business-analyst-979515,BSc in Business Information Systems (BIS),"['Agile', 'Jira', 'BPMN', 'Data Analysis', 'Stakeholder Management', 'Documentation', 'SQL']"
Business Analyst,Lead Business Analyst Engineer,Brandix,https://topjobs.lk/sl-jobs/business-analyst-878066,BSc in Information Technology,"['Agile', 'BPMN', 'Requirements Gathering', 'User Stories', 'Documentation', 'UML']"
Business Analyst,Business Analyst Consultant,Mitra Innovation,https://linkedin.com/jobs/sl-jobs/business-analyst-922419,Master's in Business Administration (MBA),"['Requirements Gathering', 'BPMN', 'Stakeholder Management', 'UML']"
Business Analyst,Senior Business Analyst Specialist,MillenniumIT ESP,https://linkedin.com/jobs/sl-jobs/business-analyst-999118,Master's in Business Administration (MBA),"['Requirements Gathering', 'Documentation', 'BPMN', 'Business Process Modeling', 'User Stories', 'Agile', 'Jira', 'Stakeholder Management']"
Business Analyst,Junior Business Analyst Associate,HCL Tech Sri Lanka,https://linkedin.com/jobs/sl-jobs/business-analyst-365944,BSc in Business Information Systems (BIS),"['User Stories', 'Data Analysis', 'Documentation', 'BPMN', 'Requirements Gathering', 'Jira']"
Business Analyst,Lead Business Analyst Engineer,99x,https://linkedin.com/jobs/sl-jobs/business-analyst-149006,BSc in Business Information Systems (BIS),"['User Stories', 'Business Process Modeling', 'UML', 'Documentation', 'SQL']"
Business Analyst,Business Analyst Consultant,CodeGen,https://rooster.jobs/sl-jobs/business-analyst-484055,Master's in Business Administration (MBA),"['Data Analysis', 'Agile', 'Jira', 'Requirements Gathering']"
Business Analyst,Principal Business Analyst Developer,99x,https://rooster.jobs/sl-jobs/business-analyst-631538,Master's in Business Administration (MBA),"['Business Process Modeling', 'User Stories', 'Requirements Gathering', 'BPMN', 'Data Analysis', 'Jira', 'UML']"
Business Analyst,Associate Business Analyst,Dialog Axiata,https://topjobs.lk/sl-jobs/business-analyst-449382,BSc in Business Information Systems (BIS),"['Stakeholder Management', 'BPMN', 'Agile', 'SQL', 'UML', 'User Stories', 'Business Process Modeling']"
Business Analyst,Business Analyst Consultant,HCL Tech Sri Lanka,https://linkedin.com/jobs/sl-jobs/business-analyst-480387,BSc in Information Technology,"['Jira', 'UML', 'Business Process Modeling', 'Requirements Gathering']"
Business Analyst,Business Analyst Analyst,99x,https://topjobs.lk/sl-jobs/business-analyst-645184,BSc in Information Technology,"['SQL', 'Agile', 'Data Analysis', 'User Stories', 'Business Process Modeling']"
Business Analyst,Senior Business Analyst Specialist,Mitra Innovation,https://linkedin.com/jobs/sl-jobs/business-analyst-390992,Master's in Business Administration (MBA),"['User Stories', 'BPMN', 'Documentation', 'Jira', 'Data Analysis', 'SQL']"
Business Analyst,Principal Business Analyst Developer,Brandix,https://linkedin.com/jobs/sl-jobs/business-analyst-213507,BSc in Information Technology,"['Data Analysis', 'Jira', 'Documentation', 'SQL']"
